Product_code,Product_Category,Date ,Product_Demand,Rate
Product_2038,Category_011,21-01-2013,1,9
Product_2038,Category_011,23-01-2013,1,9
Product_2038,Category_011,24-01-2013,1,9
Product_2038,Category_011,24-01-2013,2,9
Product_2038,Category_011,25-01-2013,1,9
Product_2038,Category_011,28-01-2013,2,9
Product_2038,Category_011,29-01-2013,1,9
Product_2038,Category_011,30-01-2013,1,9
Product_2038,Category_011,31-01-2013,1,9
Product_2038,Category_011,01-02-2013,1,9
Product_2038,Category_011,04-02-2013,1,9
Product_2038,Category_011,04-02-2013,1,9
Product_2038,Category_011,05-02-2013,2,9
Product_2038,Category_011,06-02-2013,3,9
Product_2038,Category_011,06-02-2013,3,9
Product_2038,Category_011,06-02-2013,20,9
Product_2038,Category_011,06-02-2013,24,9
Product_2038,Category_011,08-02-2013,1,9
Product_2038,Category_011,18-02-2013,1,9
Product_2038,Category_011,18-02-2013,1,9
Product_2038,Category_011,20-02-2013,1,9
Product_2038,Category_011,20-02-2013,3,9
Product_2038,Category_011,22-02-2013,2,9
Product_2038,Category_011,25-02-2013,1,9
Product_2038,Category_011,25-02-2013,1,9
Product_2038,Category_011,25-02-2013,2,9
Product_2038,Category_011,25-02-2013,2,9
Product_2038,Category_011,26-02-2013,1,9
Product_2038,Category_011,01-03-2013,1,9
Product_2038,Category_011,01-03-2013,1,9
Product_2038,Category_011,04-03-2013,6,9
Product_2038,Category_011,04-03-2013,14,9
Product_2038,Category_011,06-03-2013,1,9
Product_2038,Category_011,06-03-2013,1,9
Product_2038,Category_011,07-03-2013,1,9
Product_2038,Category_011,14-03-2013,3,9
Product_2038,Category_011,21-03-2013,2,9
Product_2038,Category_011,25-03-2013,2,9
Product_2038,Category_011,25-03-2013,3,9
Product_2038,Category_011,27-03-2013,1,9
Product_2038,Category_011,28-03-2013,1,9
Product_2038,Category_011,28-03-2013,2,9
Product_2038,Category_011,01-04-2013,1,9
Product_2038,Category_011,02-04-2013,1,9
Product_2038,Category_011,03-04-2013,1,9
Product_2038,Category_011,03-04-2013,2,9
Product_2038,Category_011,04-04-2013,1,9
Product_2038,Category_011,09-04-2013,1,9
Product_2038,Category_011,10-04-2013,1,9
Product_2038,Category_011,12-04-2013,1,9
Product_2038,Category_011,15-04-2013,3,9
Product_2038,Category_011,18-04-2013,1,9
Product_2038,Category_011,24-04-2013,1,9
Product_2038,Category_011,25-04-2013,1,9
Product_2038,Category_011,25-04-2013,20,9
Product_2038,Category_011,30-04-2013,1,9
Product_2038,Category_011,08-05-2013,1,9
Product_2038,Category_011,16-05-2013,1,9
Product_2038,Category_011,16-05-2013,2,9
Product_2038,Category_011,20-05-2013,1,9
Product_2038,Category_011,22-05-2013,1,9
Product_2038,Category_011,23-05-2013,1,9
Product_2038,Category_011,29-05-2013,20,9
Product_2038,Category_011,30-05-2013,1,9
Product_2038,Category_011,03-06-2013,1,9
Product_2038,Category_011,11-06-2013,1,9
Product_2038,Category_011,13-06-2013,1,9
Product_2038,Category_011,20-06-2013,1,9
Product_2038,Category_011,26-06-2013,1,9
Product_2038,Category_011,27-06-2013,1,9
Product_2038,Category_011,01-07-2013,1,9
Product_2038,Category_011,02-07-2013,1,9
Product_2038,Category_011,02-07-2013,1,9
Product_2038,Category_011,03-07-2013,20,9
Product_2038,Category_011,09-07-2013,1,9
Product_2038,Category_011,10-07-2013,1,9
Product_2038,Category_011,10-07-2013,1,9
Product_2038,Category_011,11-07-2013,1,9
Product_2038,Category_011,16-07-2013,1,9
Product_2038,Category_011,17-07-2013,8,9
Product_2038,Category_011,18-07-2013,3,9
Product_2038,Category_011,22-07-2013,1,9
Product_2038,Category_011,23-07-2013,1,9
Product_2038,Category_011,24-07-2013,1,9
Product_2038,Category_011,24-07-2013,19,9
Product_2038,Category_011,24-07-2013,30,9
Product_2038,Category_011,29-07-2013,1,9
Product_2038,Category_011,30-07-2013,1,9
Product_2038,Category_011,30-07-2013,1,9
Product_2038,Category_011,02-08-2013,1,9
Product_2038,Category_011,06-08-2013,1,9
Product_2038,Category_011,07-08-2013,1,9
Product_2038,Category_011,08-08-2013,1,9
Product_2038,Category_011,19-08-2013,2,9
Product_2038,Category_011,29-08-2013,1,9
Product_2038,Category_011,30-08-2013,1,9
Product_2038,Category_011,30-08-2013,20,9
Product_2038,Category_011,05-09-2013,1,9
Product_2038,Category_011,05-09-2013,3,9
Product_2038,Category_011,06-09-2013,1,9
Product_2038,Category_011,11-09-2013,1,9
Product_2038,Category_011,12-09-2013,1,9
Product_2038,Category_011,17-09-2013,1,9
Product_2038,Category_011,18-09-2013,1,9
Product_2038,Category_011,19-09-2013,3,9
Product_2038,Category_011,02-10-2013,1,9
Product_2038,Category_011,07-10-2013,1,9
Product_2038,Category_011,07-10-2013,1,9
Product_2038,Category_011,16-10-2013,2,9
Product_2038,Category_011,23-10-2013,1,9
Product_2038,Category_011,01-11-2013,1,9
Product_2038,Category_011,07-11-2013,1,9
Product_2038,Category_011,07-11-2013,2,9
Product_2038,Category_011,08-11-2013,1,9
Product_2038,Category_011,08-11-2013,1,9
Product_2038,Category_011,11-11-2013,1,9
Product_2038,Category_011,12-11-2013,1,9
Product_2038,Category_011,12-11-2013,1,9
Product_2038,Category_011,12-11-2013,20,9
Product_2038,Category_011,14-11-2013,2,9
Product_2038,Category_011,20-11-2013,1,9
Product_2038,Category_011,21-11-2013,1,9
Product_2038,Category_011,25-11-2013,1,9
Product_2038,Category_011,25-11-2013,1,9
Product_2038,Category_011,02-12-2013,1,9
Product_2038,Category_011,02-12-2013,5,9
Product_2038,Category_011,03-12-2013,1,9
Product_2038,Category_011,06-12-2013,1,9
Product_2038,Category_011,11-12-2013,2,9
Product_2038,Category_011,12-12-2013,2,9
Product_2038,Category_011,18-12-2013,1,9
Product_2038,Category_011,19-12-2013,1,9
Product_2038,Category_011,20-12-2013,1,9
Product_2038,Category_011,20-12-2013,1,9
Product_2038,Category_011,20-12-2013,3,9
Product_2038,Category_011,24-12-2013,1,9
Product_2038,Category_011,26-12-2013,1,9
Product_2038,Category_011,26-12-2013,20,9
Product_2038,Category_011,06-01-2014,1,9
Product_2038,Category_011,06-01-2014,1,9
Product_2038,Category_011,07-01-2014,1,9
Product_2038,Category_011,08-01-2014,1,9
Product_2038,Category_011,08-01-2014,1,9
Product_2038,Category_011,10-01-2014,1,9
Product_2038,Category_011,10-01-2014,1,9
Product_2038,Category_011,14-01-2014,1,9
Product_2038,Category_011,15-01-2014,1,9
Product_2038,Category_011,16-01-2014,1,9
Product_2038,Category_011,20-01-2014,1,9
Product_2038,Category_011,22-01-2014,1,9
Product_2038,Category_011,22-01-2014,2,9
Product_2038,Category_011,22-01-2014,2,9
Product_2038,Category_011,24-01-2014,1,9
Product_2038,Category_011,29-01-2014,1,9
Product_2038,Category_011,30-01-2014,2,9
Product_2038,Category_011,03-02-2014,1,9
Product_2038,Category_011,03-02-2014,1,9
Product_2038,Category_011,03-02-2014,1,9
Product_2038,Category_011,03-02-2014,20,9
Product_2038,Category_011,04-02-2014,3,9
Product_2038,Category_011,05-02-2014,1,9
Product_2038,Category_011,05-02-2014,1,9
Product_2038,Category_011,06-02-2014,1,9
Product_2038,Category_011,10-02-2014,1,9
Product_2038,Category_011,14-02-2014,20,9
Product_2038,Category_011,19-02-2014,1,9
Product_2038,Category_011,19-02-2014,1,9
Product_2038,Category_011,20-02-2014,1,9
Product_2038,Category_011,20-02-2014,1,9
Product_2038,Category_011,24-02-2014,3,9
Product_2038,Category_011,24-02-2014,4,9
Product_2038,Category_011,26-02-2014,1,9
Product_2038,Category_011,03-03-2014,1,9
Product_2038,Category_011,04-03-2014,1,9
Product_2038,Category_011,05-03-2014,1,9
Product_2038,Category_011,11-03-2014,1,9
Product_2038,Category_011,11-03-2014,2,9
Product_2038,Category_011,11-03-2014,6,9
Product_2038,Category_011,11-03-2014,20,9
Product_2038,Category_011,13-03-2014,1,9
Product_2038,Category_011,14-03-2014,20,9
Product_2038,Category_011,17-03-2014,1,9
Product_2038,Category_011,19-03-2014,2,9
Product_2038,Category_011,24-03-2014,1,9
Product_2038,Category_011,25-03-2014,1,9
Product_2038,Category_011,27-03-2014,1,9
Product_2038,Category_011,27-03-2014,6,9
Product_2038,Category_011,27-03-2014,14,9
Product_2038,Category_011,31-03-2014,1,9
Product_2038,Category_011,01-04-2014,1,9
Product_2038,Category_011,01-04-2014,1,9
Product_2038,Category_011,04-04-2014,1,9
Product_2038,Category_011,08-04-2014,2,9
Product_2038,Category_011,09-04-2014,1,9
Product_2038,Category_011,09-04-2014,1,9
Product_2038,Category_011,11-04-2014,2,9
Product_2038,Category_011,11-04-2014,3,9
Product_2038,Category_011,14-04-2014,1,9
Product_2038,Category_011,18-04-2014,1,9
Product_2038,Category_011,18-04-2014,1,9
Product_2038,Category_011,22-04-2014,2,9
Product_2038,Category_011,24-04-2014,1,9
Product_2038,Category_011,07-05-2014,1,9
Product_2038,Category_011,08-05-2014,1,9
Product_2038,Category_011,13-05-2014,1,9
Product_2038,Category_011,16-05-2014,20,9
Product_2038,Category_011,28-05-2014,18,9
Product_2038,Category_011,28-05-2014,30,9
Product_2038,Category_011,28-05-2014,32,9
Product_2038,Category_011,30-05-2014,1,9
Product_2038,Category_011,04-06-2014,1,9
Product_2038,Category_011,10-06-2014,1,9
Product_2038,Category_011,10-06-2014,4,9
Product_2038,Category_011,10-06-2014,16,9
Product_2038,Category_011,11-06-2014,1,9
Product_2038,Category_011,13-06-2014,1,9
Product_2038,Category_011,13-06-2014,2,9
Product_2038,Category_011,16-06-2014,34,9
Product_2038,Category_011,19-06-2014,1,9
Product_2038,Category_011,20-06-2014,1,9
Product_2038,Category_011,20-06-2014,2,9
Product_2038,Category_011,25-06-2014,1,9
Product_2038,Category_011,25-06-2014,1,9
Product_2038,Category_011,30-06-2014,1,9
Product_2038,Category_011,01-07-2014,2,9
Product_2038,Category_011,03-07-2014,2,9
Product_2038,Category_011,09-07-2014,1,9
Product_2038,Category_011,16-07-2014,1,9
Product_2038,Category_011,16-07-2014,1,9
Product_2038,Category_011,18-07-2014,1,9
Product_2038,Category_011,29-07-2014,1,9
Product_2038,Category_011,29-07-2014,1,9
Product_2038,Category_011,30-07-2014,2,9
Product_2038,Category_011,31-07-2014,20,9
Product_2038,Category_011,01-08-2014,20,9
Product_2038,Category_011,05-08-2014,1,9
Product_2038,Category_011,06-08-2014,1,9
Product_2038,Category_011,20-08-2014,1,9
Product_2038,Category_011,20-08-2014,1,9
Product_2038,Category_011,25-08-2014,3,9
Product_2038,Category_011,27-08-2014,1,9
Product_2038,Category_011,28-08-2014,1,9
Product_2038,Category_011,28-08-2014,1,9
Product_2038,Category_011,04-09-2014,1,9
Product_2038,Category_011,05-09-2014,1,9
Product_2038,Category_011,05-09-2014,1,9
Product_2038,Category_011,05-09-2014,1,9
Product_2038,Category_011,05-09-2014,2,9
Product_2038,Category_011,09-09-2014,1,9
Product_2038,Category_011,10-09-2014,1,9
Product_2038,Category_011,10-09-2014,1,9
Product_2038,Category_011,11-09-2014,1,9
Product_2038,Category_011,12-09-2014,1,9
Product_2038,Category_011,12-09-2014,1,9
Product_2038,Category_011,12-09-2014,3,9
Product_2038,Category_011,16-09-2014,1,9
Product_2038,Category_011,17-09-2014,2,9
Product_2038,Category_011,18-09-2014,1,9
Product_2038,Category_011,18-09-2014,1,9
Product_2038,Category_011,22-09-2014,2,9
Product_2038,Category_011,30-09-2014,1,9
Product_2038,Category_011,01-10-2014,1,9
Product_2038,Category_011,01-10-2014,1,9
Product_2038,Category_011,01-10-2014,5,9
Product_2038,Category_011,02-10-2014,2,9
Product_2038,Category_011,03-10-2014,2,9
Product_2038,Category_011,07-10-2014,1,9
Product_2038,Category_011,07-10-2014,20,9
Product_2038,Category_011,08-10-2014,20,9
Product_2038,Category_011,14-10-2014,1,9
Product_2038,Category_011,16-10-2014,1,9
Product_2038,Category_011,16-10-2014,2,9
Product_2038,Category_011,17-10-2014,2,9
Product_2038,Category_011,17-10-2014,5,9
Product_2038,Category_011,20-10-2014,1,9
Product_2038,Category_011,22-10-2014,1,9
Product_2038,Category_011,22-10-2014,1,9
Product_2038,Category_011,22-10-2014,3,9
Product_2038,Category_011,23-10-2014,1,9
Product_2038,Category_011,23-10-2014,1,9
Product_2038,Category_011,30-10-2014,1,9
Product_2038,Category_011,05-11-2014,1,9
Product_2038,Category_011,07-11-2014,1,9
Product_2038,Category_011,07-11-2014,1,9
Product_2038,Category_011,12-11-2014,1,9
Product_2038,Category_011,12-11-2014,1,9
Product_2038,Category_011,14-11-2014,1,9
Product_2038,Category_011,17-11-2014,20,9
Product_2038,Category_011,19-11-2014,1,9
Product_2038,Category_011,19-11-2014,3,9
Product_2038,Category_011,19-11-2014,17,9
Product_2038,Category_011,27-11-2014,2,9
Product_2038,Category_011,28-11-2014,9,9
Product_2038,Category_011,28-11-2014,11,9
Product_2038,Category_011,01-12-2014,1,9
Product_2038,Category_011,01-12-2014,3,9
Product_2038,Category_011,04-12-2014,1,9
Product_2038,Category_011,10-12-2014,1,9
Product_2038,Category_011,12-12-2014,20,9
Product_2038,Category_011,22-12-2014,1,9
Product_2038,Category_011,05-01-2015,1,9
Product_2038,Category_011,06-01-2015,1,9
Product_2038,Category_011,07-01-2015,1,9
Product_2038,Category_011,07-01-2015,1,9
Product_2038,Category_011,07-01-2015,3,9
Product_2038,Category_011,08-01-2015,1,9
Product_2038,Category_011,09-01-2015,1,9
Product_2038,Category_011,13-01-2015,3,9
Product_2038,Category_011,16-01-2015,1,9
Product_2038,Category_011,16-01-2015,1,9
Product_2038,Category_011,19-01-2015,1,9
Product_2038,Category_011,19-01-2015,1,9
Product_2038,Category_011,20-01-2015,1,9
Product_2038,Category_011,20-01-2015,20,9
Product_2038,Category_011,21-01-2015,1,9
Product_2038,Category_011,22-01-2015,1,9
Product_2038,Category_011,26-01-2015,1,9
Product_2038,Category_011,27-01-2015,1,9
Product_2038,Category_011,28-01-2015,1,9
Product_2038,Category_011,02-02-2015,1,9
Product_2038,Category_011,02-02-2015,2,9
Product_2038,Category_011,04-02-2015,20,9
Product_2038,Category_011,06-02-2015,1,9
Product_2038,Category_011,10-02-2015,1,9
Product_2038,Category_011,10-02-2015,1,9
Product_2038,Category_011,12-02-2015,1,9
Product_2038,Category_011,12-02-2015,1,9
Product_2038,Category_011,16-02-2015,1,9
Product_2038,Category_011,18-02-2015,1,9
Product_2038,Category_011,20-02-2015,1,9
Product_2038,Category_011,20-02-2015,1,9
Product_2038,Category_011,23-02-2015,1,9
Product_2038,Category_011,23-02-2015,3,9
Product_2038,Category_011,23-02-2015,20,9
Product_2038,Category_011,24-02-2015,1,9
Product_2038,Category_011,25-02-2015,2,9
Product_2038,Category_011,25-02-2015,20,9
Product_2038,Category_011,26-02-2015,1,9
Product_2038,Category_011,02-03-2015,1,9
Product_2038,Category_011,02-03-2015,1,9
Product_2038,Category_011,03-03-2015,1,9
Product_2038,Category_011,03-03-2015,1,9
Product_2038,Category_011,04-03-2015,1,9
Product_2038,Category_011,06-03-2015,1,9
Product_2038,Category_011,06-03-2015,5,9
Product_2038,Category_011,09-03-2015,1,9
Product_2038,Category_011,12-03-2015,1,9
Product_2038,Category_011,12-03-2015,1,9
Product_2038,Category_011,12-03-2015,8,9
Product_2038,Category_011,13-03-2015,12,9
Product_2038,Category_011,17-03-2015,1,9
Product_2038,Category_011,19-03-2015,1,9
Product_2038,Category_011,23-03-2015,20,9
Product_2038,Category_011,24-03-2015,3,9
Product_2038,Category_011,31-03-2015,1,9
Product_2038,Category_011,01-04-2015,1,9
Product_2038,Category_011,01-04-2015,3,9
Product_2038,Category_011,10-04-2015,1,9
Product_2038,Category_011,13-04-2015,3,9
Product_2038,Category_011,16-04-2015,1,9
Product_2038,Category_011,17-04-2015,1,9
Product_2038,Category_011,20-04-2015,1,9
Product_2038,Category_011,20-04-2015,1,9
Product_2038,Category_011,20-04-2015,20,9
Product_2038,Category_011,22-04-2015,2,9
Product_2038,Category_011,22-04-2015,2,9
Product_2038,Category_011,22-04-2015,3,9
Product_2038,Category_011,23-04-2015,20,9
Product_2038,Category_011,24-04-2015,1,9
Product_2038,Category_011,28-04-2015,1,9
Product_2038,Category_011,14-05-2015,1,9
Product_2038,Category_011,26-05-2015,1,9
Product_2038,Category_011,26-05-2015,2,9
Product_2038,Category_011,01-06-2015,1,9
Product_2038,Category_011,01-06-2015,5,9
Product_2038,Category_011,02-06-2015,1,9
Product_2038,Category_011,03-06-2015,1,9
Product_2038,Category_011,09-06-2015,1,9
Product_2038,Category_011,09-06-2015,2,9
Product_2038,Category_011,12-06-2015,1,9
Product_2038,Category_011,23-06-2015,1,9
Product_2038,Category_011,23-06-2015,20,9
Product_2038,Category_011,24-06-2015,1,9
Product_2038,Category_011,30-06-2015,20,9
Product_2038,Category_011,02-07-2015,1,9
Product_2038,Category_011,02-07-2015,5,9
Product_2038,Category_011,07-07-2015,1,9
Product_2038,Category_011,10-07-2015,1,9
Product_2038,Category_011,13-07-2015,2,9
Product_2038,Category_011,15-07-2015,1,9
Product_2038,Category_011,21-07-2015,1,9
Product_2038,Category_011,22-07-2015,1,9
Product_2038,Category_011,22-07-2015,1,9
Product_2038,Category_011,27-07-2015,1,9
Product_2038,Category_011,28-07-2015,2,9
Product_2038,Category_011,31-07-2015,1,9
Product_2038,Category_011,31-07-2015,20,9
Product_2038,Category_011,03-08-2015,3,9
Product_2038,Category_011,05-08-2015,1,9
Product_2038,Category_011,05-08-2015,2,9
Product_2038,Category_011,07-08-2015,1,9
Product_2038,Category_011,18-08-2015,1,9
Product_2038,Category_011,19-08-2015,1,9
Product_2038,Category_011,19-08-2015,4,9
Product_2038,Category_011,28-08-2015,1,9
Product_2038,Category_011,28-08-2015,1,9
Product_2038,Category_011,04-09-2015,1,9
Product_2038,Category_011,07-09-2015,1,9
Product_2038,Category_011,08-09-2015,2,9
Product_2038,Category_011,10-09-2015,1,9
Product_2038,Category_011,14-09-2015,2,9
Product_2038,Category_011,15-09-2015,1,9
Product_2038,Category_011,25-09-2015,1,9
Product_2038,Category_011,25-09-2015,1,9
Product_2038,Category_011,28-09-2015,1,9
Product_2038,Category_011,28-09-2015,1,9
Product_2038,Category_011,29-09-2015,1,9
Product_2038,Category_011,29-09-2015,1,9
Product_2038,Category_011,01-10-2015,10,9
Product_2038,Category_011,19-10-2015,1,9
Product_2038,Category_011,20-10-2015,1,9
Product_2038,Category_011,22-10-2015,1,9
Product_2038,Category_011,22-10-2015,2,9
Product_2038,Category_011,26-10-2015,1,9
Product_2038,Category_011,26-10-2015,1,9
Product_2038,Category_011,29-10-2015,3,9
Product_2038,Category_011,29-10-2015,20,9
Product_2038,Category_011,30-10-2015,2,9
Product_2038,Category_011,02-11-2015,1,9
Product_2038,Category_011,05-11-2015,3,9
Product_2038,Category_011,10-11-2015,1,9
Product_2038,Category_011,12-11-2015,1,9
Product_2038,Category_011,12-11-2015,1,9
Product_2038,Category_011,13-11-2015,1,9
Product_2038,Category_011,13-11-2015,2,9
Product_2038,Category_011,13-11-2015,20,9
Product_2038,Category_011,20-11-2015,1,9
Product_2038,Category_011,24-11-2015,1,9
Product_2038,Category_011,24-11-2015,2,9
Product_2038,Category_011,01-12-2015,1,9
Product_2038,Category_011,01-12-2015,2,9
Product_2038,Category_011,01-12-2015,3,9
Product_2038,Category_011,07-12-2015,1,9
Product_2038,Category_011,08-12-2015,20,9
Product_2038,Category_011,09-12-2015,1,9
Product_2038,Category_011,14-12-2015,1,9
Product_2038,Category_011,16-12-2015,1,9
Product_2038,Category_011,18-12-2015,20,9
Product_2038,Category_011,21-12-2015,1,9
Product_2038,Category_011,24-12-2015,1,9
Product_2038,Category_011,14-01-2016,2,9
Product_2038,Category_011,22-01-2016,1,9
Product_2038,Category_011,27-01-2016,1,9
Product_2038,Category_011,29-01-2016,1,9
Product_2038,Category_011,02-02-2016,1,9
Product_2038,Category_011,10-02-2016,20,9
Product_2038,Category_011,15-02-2016,1,9
Product_2038,Category_011,19-02-2016,1,9
Product_2038,Category_011,19-02-2016,1,9
Product_2038,Category_011,19-02-2016,3,9
Product_2038,Category_011,22-02-2016,1,9
Product_2038,Category_011,22-02-2016,20,9
